# Prefix | Origin | NumMonitors | list(;):ObservedPrepends | resultingPolicy
1.22.184.0/23|45528|28|0|0
1.22.184.0/24|45528|28|0|0
1.22.185.0/24|45528|28|0|0
1.22.186.0/23|45528|28|0|0
1.22.186.0/24|45528|28|0|0
1.22.187.0/24|45528|28|0|0
1.22.188.0/24|45528|20|0|0
1.22.189.0/24|45528|20|0|0
1.22.192.0/23|45528|20|0|0
1.22.192.0/24|45528|20|0|0
1.22.193.0/24|45528|20|0|0
1.22.194.0/23|45528|28|0|0
1.22.194.0/24|45528|20|0|0
1.22.195.0/24|45528|20|0|0
1.22.196.0/24|45528|28|0|0
1.22.197.0/24|45528|28|0|0
1.22.198.0/24|45528|20|0|0
1.22.199.0/24|45528|20|0|0
1.22.200.0/23|45528|28|0|0
1.22.201.0/24|45528|28|0|0
1.22.202.0/23|45528|20|0|0
1.22.202.0/24|45528|28|0|0
1.22.203.0/24|45528|28|0|0
1.22.204.0/23|45528|28|0|0
1.22.204.0/24|45528|28|0|0
1.22.205.0/24|45528|28|0|0
1.22.206.0/24|45528|28|0|0
1.22.207.0/24|45528|28|0|0
1.22.208.0/23|45528|28|0|0
1.22.208.0/24|45528|28|0|0
1.22.209.0/24|45528|23|0|0
1.22.210.0/24|45528|28|0|0
1.22.212.0/23|45528|28|0|0
1.22.212.0/24|45528|28|0|0
1.22.213.0/24|45528|28|0|0
1.22.214.0/24|45528|20|0|0
1.22.215.0/24|45528|28|0|0
1.22.216.0/21|45528|28|0|0
1.22.216.0/24|45528|28|0|0
1.22.217.0/24|45528|20|0|0
1.22.218.0/24|45528|28|0|0
1.22.219.0/24|45528|28|0|0
1.22.220.0/24|45528|28|0|0
1.22.221.0/24|45528|28|0|0
1.22.222.0/24|45528|20|0|0
1.22.223.0/24|45528|28|0|0
1.22.228.0/24|45528|28|1|1
1.22.229.0/24|45528|20|0|0
1.22.230.0/24|45528|25|0|0
1.22.231.0/24|45528|28|0|0
1.22.232.0/23|45528|28|0|0
1.22.232.0/24|45528|28|0|0
1.22.233.0/24|45528|28|0|0
1.22.234.0/24|45528|20|0|0
1.22.235.0/24|45528|28|0|0
1.22.236.0/24|45528|28|0|0
1.22.240.0/23|45528|28|0|0
1.22.240.0/24|45528|28|0|0
1.22.241.0/24|45528|28|0|0
1.22.242.0/24|45528|28|0|0
1.22.243.0/24|45528|28|0|0
1.22.244.0/22|45528|28|0|0
1.22.244.0/24|45528|20|0|0
1.22.245.0/24|45528|28|0|0
1.22.246.0/24|45528|20|0|0
1.22.247.0/24|45528|20|0|0
1.22.248.0/24|45528|20|0|0
1.22.249.0/24|45528|28|0|0
1.22.250.0/24|45528|28|1|1
1.22.251.0/24|45528|28|0|0
1.22.252.0/23|45528|28|0|0
1.22.252.0/24|45528|28|0|0
1.22.253.0/24|45528|20|0|0
1.22.254.0/24|45528|28|0|0
1.22.255.0/24|45528|28|0|0
1.23.0.0/24|45528|20|0|0
1.23.1.0/24|45528|20|0|0
1.23.2.0/24|45528|20|0|0
1.23.3.0/24|45528|28|0|0
1.23.4.0/24|45528|20|0|0
1.23.5.0/24|45528|20|0|0
1.23.6.0/24|45528|20|0|0
1.23.10.0/23|45528|25|0|0
1.23.10.0/24|45528|25|0|0
1.23.11.0/24|45528|25|0|0
1.23.12.0/24|45528|28|0|0
1.23.13.0/24|45528|25|0|0
1.23.15.0/24|45528|28|0|0
1.23.16.0/21|45528|20|0|0
1.23.16.0/22|45528|28|0|0
1.23.16.0/24|45528|28|0|0
1.23.17.0/24|45528|28|0|0
1.23.18.0/24|45528|28|0|0
1.23.19.0/24|45528|20|0|0
1.23.20.0/22|45528|28|0|0
1.23.20.0/24|45528|28|0|0
1.23.22.0/24|45528|28|0|0
1.23.25.0/24|45528|28|0|0
1.23.26.0/24|45528|28|0|0
1.23.27.0/24|45528|28|1|1
1.23.28.0/24|45528|28|0|0
1.23.29.0/24|45528|20|0|0
1.23.30.0/24|45528|28|0|0
1.23.31.0/24|45528|20|0|0
1.23.32.0/24|45528|28|0|0
1.23.33.0/24|45528|20|0|0
1.23.34.0/24|45528|20|0|0
1.23.35.0/24|45528|20|0|0
1.23.36.0/22|45528|28|0|0
1.23.36.0/24|45528|20|0|0
1.23.37.0/24|45528|28|0|0
1.23.38.0/24|45528|28|0|0
1.23.39.0/24|45528|20|0|0
1.23.40.0/24|45528|28|0|0
1.23.41.0/24|45528|20|0|0
1.23.42.0/24|45528|20|0|0
1.23.43.0/24|45528|28|0|0
1.23.44.0/24|45528|28|1|1
1.23.45.0/24|45528|28|1|1
1.23.46.0/24|45528|28|1|1
1.23.47.0/24|45528|20|0|0
1.23.48.0/24|45528|28|0|0
1.23.49.0/24|45528|20|0|0
1.23.50.0/24|45528|28|0|0
1.23.51.0/24|45528|28|0|0
1.23.52.0/24|45528|28|0|0
1.23.53.0/24|45528|20|0|0
1.23.54.0/24|45528|20|0|0
1.23.55.0/24|45528|20|0|0
1.23.56.0/24|45528|20|0|0
1.23.57.0/24|45528|20|1|1
1.23.61.0/24|45528|28|0|0
1.23.62.0/24|45528|20|0|0
1.23.63.0/24|45528|28|0|0
1.23.68.0/24|45528|20|0|0
1.23.69.0/24|45528|20|1|1
1.23.70.0/24|45528|28|0|0
1.23.72.0/24|45528|28|0|0
1.23.73.0/24|45528|28|0|0
1.23.74.0/23|45528|28|0|0
1.23.74.0/24|45528|28|0|0
1.23.75.0/24|45528|28|0|0
1.23.76.0/23|45528|28|0|0
1.23.76.0/24|45528|20|0|0
1.23.77.0/24|45528|20|0|0
1.23.78.0/24|45528|20|1|1
1.23.79.0/24|45528|28|0;1|2
1.23.80.0/24|45528|20|1|1
1.23.81.0/24|45528|20|1|1
1.23.82.0/24|45528|20|1|1
1.23.83.0/24|45528|20|1|1
1.23.84.0/24|45528|20|1|1
1.23.85.0/24|45528|28|1|1
1.23.86.0/24|45528|28|0|0
1.23.87.0/24|45528|28|0|0
1.23.88.0/24|45528|20|0|0
1.23.89.0/24|45528|28|0|0
1.23.90.0/23|45528|20|1|1
1.23.90.0/24|45528|20|1|1
1.23.91.0/24|45528|20|1|1
1.23.92.0/24|45528|28|1|1
1.23.93.0/24|45528|20|1|1
1.23.94.0/23|45528|20|1|1
1.23.94.0/24|45528|20|1|1
1.23.95.0/24|45528|20|1|1
1.23.96.0/24|45528|28|0|0
1.23.97.0/24|45528|20|0|0
1.23.98.0/24|45528|20|0|0
1.23.99.0/24|45528|28|0|0
1.23.100.0/22|45528|28|0|0
1.23.100.0/24|45528|20|0|0
1.23.101.0/24|45528|28|0|0
1.23.102.0/24|45528|28|0|0
1.23.103.0/24|45528|20|0|0
1.23.104.0/22|45528|28|0|0
1.23.104.0/24|45528|20|0|0
1.23.105.0/24|45528|20|0|0
1.23.106.0/24|45528|28|0|0
1.23.107.0/24|45528|28|0|0
1.23.108.0/22|45528|28|0|0
1.23.108.0/24|45528|28|0|0
1.23.109.0/24|45528|28|0|0
1.23.110.0/24|45528|20|0|0
1.23.111.0/24|45528|28|0|0
1.23.112.0/24|45528|20|0|0
1.23.113.0/24|45528|20|0|0
1.23.114.0/24|45528|20|0|0
1.23.115.0/24|45528|20|0|0
1.23.116.0/24|45528|20|0|0
1.23.117.0/24|45528|20|0|0
1.23.118.0/24|45528|28|0|0
1.23.119.0/24|45528|28|0|0
1.23.121.0/24|45528|28|0|0
1.23.122.0/24|45528|28|0|0
1.23.123.0/24|45528|20|0|0
1.23.124.0/24|45528|20|0|0
1.23.125.0/24|45528|20|0|0
1.23.126.0/24|45528|20|0|0
1.23.127.0/24|45528|28|0|0
1.23.128.0/24|45528|28|0|0
1.23.130.0/24|45528|28|0|0
1.23.131.0/24|45528|28|0|0
1.23.132.0/24|45528|28|0|0
1.23.136.0/24|45528|28|0|0
1.23.137.0/24|45528|20|0|0
1.23.138.0/24|45528|28|0|0
1.23.139.0/24|45528|28|0|0
1.23.140.0/24|45528|20|0|0
1.23.141.0/24|45528|28|0|0
1.23.142.0/24|45528|20|0|0
1.23.143.0/24|45528|28|0|0
1.23.144.0/23|45528|25|0|0
1.23.144.0/24|45528|25|0|0
1.23.146.0/24|45528|21|0|0
1.23.147.0/24|45528|28|0|0
1.23.148.0/22|45528|28|0|0
1.23.148.0/24|45528|20|0|0
1.23.149.0/24|45528|20|0|0
1.23.150.0/24|45528|28|0|0
1.23.151.0/24|45528|28|0|0
1.23.152.0/24|45528|28|0|0
1.23.153.0/24|45528|28|0|0
1.23.154.0/24|45528|20|0|0
1.23.155.0/24|45528|20|0|0
1.23.156.0/24|45528|28|0|0
1.23.157.0/24|45528|28|0|0
1.23.158.0/24|45528|28|0|0
1.23.159.0/24|45528|28|0|0
1.23.160.0/23|45528|28|0|0
1.23.161.0/24|45528|28|0|0
1.23.162.0/24|45528|28|1|1
1.23.163.0/24|45528|20|0|0
1.23.164.0/24|45528|28|0|0
1.23.165.0/24|45528|20|0|0
1.23.166.0/24|45528|28|0|0
1.23.167.0/24|45528|28|0|0
1.23.168.0/24|45528|28|0|0
1.23.169.0/24|45528|28|0|0
1.23.170.0/24|45528|20|0|0
1.23.171.0/24|45528|28|0|0
1.23.174.0/24|45528|25|0|0
1.23.175.0/24|45528|28|0|0
1.23.176.0/23|45528|28|0|0
1.23.177.0/24|45528|20|0|0
1.23.178.0/23|45528|28|0|0
1.23.178.0/24|45528|28|0|0
1.23.179.0/24|45528|28|0|0
1.23.180.0/23|45528|28|0|0
1.23.180.0/24|45528|28|0|0
1.23.181.0/24|45528|28|0|0
1.23.182.0/24|45528|20|0|0
1.23.183.0/24|45528|28|0|0
1.23.185.0/24|45528|25|0|0
1.23.186.0/24|45528|20|0|0
1.23.187.0/24|45528|28|0|0
1.23.188.0/24|45528|28|0|0
1.23.189.0/24|45528|20|0|0
1.23.190.0/24|45528|20|0|0
1.23.191.0/24|45528|28|0|0
1.23.192.0/24|45528|20|3|1
1.23.194.0/23|45528|28|0|0
1.23.194.0/24|45528|20|0|0
1.23.195.0/24|45528|20|0|0
1.23.196.0/24|45528|28|0|0
1.23.197.0/24|45528|28|1|1
1.23.198.0/24|45528|28|0|0
1.23.199.0/24|45528|20|0|0
1.23.200.0/22|45528|28|0|0
1.23.200.0/24|45528|28|0|0
1.23.201.0/24|45528|28|0|0
1.23.202.0/24|45528|28|0|0
1.23.203.0/24|45528|28|0|0
1.23.204.0/24|45528|28|0|0
1.23.206.0/24|45528|20|0|0
1.23.207.0/24|45528|28|0|0
1.23.208.0/24|45528|28|0|0
1.23.209.0/24|45528|28|0|0
1.23.210.0/24|45528|20|0|0
1.23.211.0/24|45528|20|0|0
1.23.212.0/24|45528|28|1|1
1.23.213.0/24|45528|20|1|1
1.23.214.0/24|45528|28|1|1
1.23.215.0/24|45528|20|0|0
1.23.216.0/24|45528|28|0|0
1.23.217.0/24|45528|28|0|0
1.23.218.0/23|45528|20|1|1
1.23.219.0/24|45528|20|1|1
1.23.220.0/24|45528|28|0|0
1.23.224.0/24|45528|20|0|0
1.23.225.0/24|45528|20|0|0
1.23.226.0/24|45528|20|0|0
1.23.227.0/24|45528|20|0|0
1.23.228.0/24|45528|25|0|0
1.23.229.0/24|45528|28|0|0
1.23.230.0/23|45528|20|0|0
1.23.230.0/24|45528|28|0|0
1.23.231.0/24|45528|28|0|0
1.23.232.0/24|45528|28|0|0
1.23.233.0/24|45528|20|0|0
1.23.234.0/24|45528|28|0|0
1.23.235.0/24|45528|20|0|0
1.23.237.0/24|45528|28|0|0
1.23.238.0/23|45528|20|0|0
1.23.238.0/24|45528|20|0|0
1.23.239.0/24|45528|28|0|0
1.23.240.0/24|45528|20|0|0
1.23.241.0/24|45528|28|0|0
1.23.242.0/24|45528|20|0|0
1.23.243.0/24|45528|28|0|0
1.23.244.0/24|45528|28|1|1
1.23.245.0/24|45528|28|0|0
1.23.246.0/24|45528|28|0|0
1.23.247.0/24|45528|28|0|0
1.23.248.0/24|45528|28|1|1
1.23.249.0/24|45528|20|1|1
1.23.250.0/24|45528|28|1|1
1.23.251.0/24|45528|20|1|1
1.23.252.0/23|45528|28|0|0
1.23.252.0/24|45528|28|0|0
1.23.253.0/24|45528|20|0|0
1.23.254.0/24|45528|28|0|0
1.23.255.0/24|45528|28|0|0
1.24.0.0/13|4837|20|0;1|2
1.24.32.0/22|139007|20|0|0
1.24.36.0/22|139007|20|0|0
1.24.80.0/22|139007|20|0|0
1.24.84.0/22|139007|20|0|0
1.24.88.0/22|139007|20|0|0
1.24.92.0/24|139007|20|0|0
1.24.93.0/24|139007|20|0|0
1.24.94.0/24|139007|20|0|0
1.24.192.0/22|139007|20|0|0
1.24.196.0/22|139007|20|0|0
1.24.216.0/22|139007|20|0|0
1.24.236.0/22|139007|20|0|0
1.25.0.0/22|139007|20|0|0
1.25.4.0/22|139007|20|0|0
1.25.24.0/22|139007|20|0|0
1.25.28.0/22|139007|20|0|0
1.25.32.0/22|139007|20|0|0
1.25.40.0/22|139007|20|0|0
1.25.44.0/22|139007|20|0|0
1.25.92.0/22|139007|20|0|0
1.25.128.0/22|139007|20|0|0
1.25.132.0/22|139007|20|0|0
1.28.12.0/22|139007|20|0|0
1.28.16.0/22|139007|20|0|0
1.28.20.0/22|139007|20|0|0
1.28.24.0/22|139007|20|0|0
1.28.96.0/22|139007|20|0|0
1.28.140.0/22|139007|20|0|0
1.28.148.0/22|139007|20|0|0
1.28.156.0/22|139007|20|0|0
1.28.168.0/22|139007|20|0|0
1.28.176.0/22|139007|20|0|0
1.28.224.0/22|139007|20|0|0
1.30.40.0/22|139007|20|0|0
1.30.44.0/22|139007|20|0|0
1.30.48.0/22|139007|20|0|0
1.30.92.0/22|139007|20|0|0
1.30.96.0/22|139007|20|0|0
1.30.100.0/22|139007|20|0|0
1.30.164.0/22|139007|20|0|0
1.30.180.0/22|139007|20|0|0
1.30.184.0/22|139007|20|0|0
1.31.36.0/22|139007|20|0|0
1.31.192.0/22|139007|20|0|0
1.32.0.0/17|4788|29|0;1|2
1.32.0.0/19|4788|29|0;1|2
1.32.32.0/19|4788|29|0;1|2
1.32.64.0/18|4788|29|0;1|2
1.32.192.0/24|64050|22|0|0
1.32.193.0/24|64050|20|0|0
1.32.194.0/24|64050|20|0|0
1.32.195.0/24|64050|26|0|0
1.32.196.0/24|64050|21|0;2|2
1.32.197.0/24|64050|20|0|0
1.32.198.0/24|64050|25|0;1|2
1.32.199.0/24|64050|21|0;1|2
1.32.200.0/24|64050|22|0;1;2|3
1.32.201.0/24|64050|22|0;1;2|3
1.32.202.0/24|64050|20|0|0
1.32.203.0/24|64050|20|0|0
1.32.204.0/24|64050|20|0;3|2
1.32.205.0/24|64050|21|0;1;4|3
1.32.206.0/24|64050|22|1;4|2
1.32.207.0/24|64050|22|0;1|2
1.32.208.0/24|64050|21|0;1|2
1.32.209.0/24|64050|26|0|0
1.32.210.0/24|64050|22|0;1|2
1.32.211.0/24|64050|21|0;1|2
1.32.212.0/24|64050|21|0;1|2
1.32.213.0/24|64050|21|0;1|2
1.32.214.0/24|64050|21|0;1|2
1.32.215.0/24|64050|21|0;1|2
1.32.216.0/24|64050|26|0;1;2|3
1.32.217.0/24|64050|26|0;1|2
1.32.218.0/24|64050|26|0;1|2
1.32.219.0/24|64050|26|0;1|2
1.32.220.0/24|64050|26|0;1|2
1.32.222.0/24|64050|26|0;1|2
1.32.223.0/24|64050|26|0;1|2
1.32.224.0/24|64050|21|0;1;2|3
1.32.225.0/24|64050|20|0|0
1.32.226.0/24|64050|20|0|0
1.32.227.0/24|64050|22|0;1|2
1.32.228.0/24|64050|22|1;3|2
1.32.229.0/24|64050|21|0;1|2
1.32.231.0/24|64050|20|1|1
1.32.233.0/24|64050|21|0;1|2
1.32.234.0/24|64050|21|0;1|2
1.32.235.0/24|64050|21|0;1|2
1.32.236.0/24|64050|21|0;1|2
1.32.237.0/24|64050|26|0;1|2
1.32.238.0/24|64050|20|0;1|2
1.32.239.0/24|64050|20|0;1|2
1.32.240.0/24|64050|22|0|0
1.32.241.0/24|64050|26|0|0
1.32.242.0/24|64050|22|0;1|2
1.32.243.0/24|64050|26|0;1|2
1.32.244.0/24|64050|21|0;1|2
1.32.245.0/24|64050|6|0|0
1.32.246.0/24|64050|26|0;1|2
1.32.247.0/24|135026|8|0|0
1.32.248.0/24|64050|20|0;1|2
1.32.249.0/24|64050|20|0|0
1.32.250.0/24|64050|20|0|0
1.32.251.0/24|64050|20|0;1|2
1.32.252.0/24|64050|20|0;1|2
1.32.253.0/24|64050|20|0|0
1.32.254.0/24|64050|20|0|0
1.32.255.0/24|64050|20|0|0
1.33.0.0/16|2514|20|0;1|2
1.34.0.0/15|3462|20|0|0
1.34.0.0/16|3462|21|0|0
1.34.82.0/23|3462|2|0|0
1.35.0.0/16|3462|20|0|0
1.36.0.0/16|4760|20|0;3|2
1.36.0.0/19|4760|20|0|0
1.36.32.0/19|4760|20|0|0
1.36.64.0/19|4760|20|0|0
1.36.96.0/19|4760|20|0|0
1.36.128.0/19|4760|20|0|0
1.36.160.0/19|4760|20|0|0
1.36.192.0/19|4760|20|0|0
1.36.224.0/19|4760|20|0|0
1.37.0.0/16|4775|32|0|0
1.37.27.0/24|4775|31|0;5|2
1.37.35.0/24|4775|29|0|0
1.37.36.0/22|4775|31|0;5|2
1.37.237.0/24|4775|31|0;5|2
1.38.0.0/17|38266|20|0|0
1.38.4.0/24|38266|20|0|0
1.38.11.0/24|38266|20|0|0
1.38.16.0/24|38266|20|0|0
1.38.17.0/24|38266|20|0|0
1.38.25.0/24|38266|20|0|0
1.38.26.0/24|38266|20|0|0
1.38.27.0/24|38266|20|0|0
1.38.28.0/24|38266|20|0|0
1.38.29.0/24|38266|20|0|0
1.38.30.0/24|38266|20|0|0
1.38.31.0/24|38266|20|0|0
1.38.40.0/21|38266|20|0|0
1.38.48.0/22|38266|20|0|0
1.38.56.0/22|38266|20|0|0
1.38.60.0/22|38226|20|3|1
1.38.64.0/22|38266|20|0|0
1.38.68.0/22|38266|20|0|0
1.38.72.0/22|38266|20|0|0
1.38.76.0/22|38266|20|0|0
1.38.80.0/22|38266|20|0|0
1.38.84.0/22|38266|20|0|0
1.38.88.0/22|38266|20|0|0
1.38.92.0/22|38266|20|0|0
1.38.128.0/22|38266|20|0|0
1.38.132.0/22|38266|20|0|0
1.38.136.0/22|38266|20|0|0
1.38.140.0/22|38266|20|0|0
1.38.144.0/22|38266|20|0|0
1.38.148.0/22|38266|20|0|0
1.38.152.0/22|38266|20|0|0
1.38.156.0/22|38226|20|3|1
1.38.160.0/22|38266|20|0|0
1.38.164.0/22|38266|20|0|0
1.38.176.0/22|38266|20|0|0
1.38.180.0/22|38266|20|0|0
1.38.184.0/22|38266|20|0|0
1.38.188.0/22|38266|20|0|0
1.38.200.0/22|38266|20|0|0
1.38.240.0/22|38266|20|0|0
1.38.244.0/22|38266|20|0|0
1.39.4.0/22|38266|20|0|0
1.39.8.0/22|38266|20|0|0
1.39.12.0/22|38266|20|0|0
1.39.12.0/23|38266|20|0|0
1.39.24.0/22|38266|28|0|0
1.39.28.0/22|38266|20|0|0
1.39.32.0/22|38266|20|0|0
1.39.40.0/22|38266|28|0|0
1.39.48.0/22|38266|20|0|0
1.39.52.0/22|38266|28|0|0
1.39.60.0/22|38266|20|0|0
1.39.80.0/22|38266|20|0|0
1.39.84.0/22|38266|20|0|0
1.39.88.0/22|38266|20|0|0
1.39.100.0/22|38266|20|0|0
1.39.112.0/22|38266|20|0|0
1.39.128.0/18|38266|23|0|0
1.39.192.0/22|38266|23|0|0
1.39.196.0/22|38266|23|0|0
1.39.200.0/21|38266|23|0|0
1.39.208.0/22|38266|23|0|0
1.39.212.0/22|38266|23|0|0
1.39.216.0/22|38266|23|0|0
1.39.224.0/19|38266|20|0|0
1.39.224.0/22|38266|20|0|0
1.39.228.0/22|38266|20|0|0
1.39.232.0/22|38266|20|0|0
1.39.236.0/22|38266|20|0|0
1.39.240.0/22|38266|20|0|0
1.39.244.0/22|38266|20|0|0
1.39.248.0/22|38266|20|0|0
1.39.252.0/22|38266|20|0|0
1.40.0.0/14|4804|20|0|0
1.40.0.0/16|4804|20|0|0
1.41.0.0/16|4804|20|0|0
1.42.0.0/16|4804|20|0|0
1.43.0.0/16|4804|20|0|0
1.44.0.0/16|7474|20|0|0
1.44.0.0/21|4804|20|0|0
1.44.8.0/21|4804|20|0|0
1.44.16.0/21|4804|20|0|0
1.44.24.0/21|4804|20|0|0
1.44.48.0/21|4804|20|0|0
1.44.56.0/21|4804|20|0|0
1.45.0.0/16|45083|20|0|0
1.45.0.0/17|45083|20|0|0
1.45.16.0/22|45083|20|0|0
1.45.20.0/22|45083|20|0|0
1.45.24.0/22|45083|20|0|0
1.45.28.0/22|45083|20|0|0
1.45.32.0/22|45083|20|0|0
1.45.36.0/22|45083|20|0|0
1.45.40.0/22|45083|20|0|0
1.45.44.0/22|45083|20|0|0
1.45.48.0/22|45083|20|0|0
1.45.52.0/22|45083|20|0|0
1.45.56.0/22|45083|20|0|0
1.45.60.0/22|45083|20|0|0
1.45.64.0/22|45083|20|0|0
1.45.68.0/22|45083|20|0|0
1.45.72.0/22|45083|20|0|0
1.45.76.0/22|45083|20|0|0
1.45.80.0/22|45083|20|0|0
1.45.84.0/22|45083|20|0|0
1.45.88.0/22|45083|20|0|0
1.45.92.0/22|45083|20|0|0
1.45.96.0/22|45083|20|0|0
1.45.100.0/22|45083|20|0|0
1.45.104.0/22|45083|20|0|0
1.45.108.0/22|45083|20|0|0
1.45.112.0/22|45083|20|0|0
1.45.116.0/22|45083|20|0|0
1.45.120.0/22|45083|20|0|0
1.45.124.0/22|45083|20|0|0
1.45.128.0/17|45083|20|0|0
1.45.128.0/22|45083|20|0|0
1.45.132.0/22|45083|20|0|0
1.45.136.0/22|45083|20|0|0
1.45.140.0/22|45083|20|0|0
1.45.144.0/22|45083|20|0|0
1.45.148.0/22|45083|20|0|0
1.45.152.0/22|45083|20|0|0
1.45.156.0/22|45083|20|0|0
1.45.160.0/22|45083|20|0|0
1.45.164.0/22|45083|20|0|0
1.45.168.0/22|45083|20|0|0
1.45.172.0/22|45083|20|0|0
1.45.176.0/22|45083|20|0|0
1.45.180.0/22|45083|20|0|0
1.45.184.0/22|45083|20|0|0
1.45.188.0/22|45083|20|0|0
1.45.192.0/22|45083|20|0|0
1.45.196.0/22|45083|20|0|0
1.45.200.0/22|45083|20|0|0
1.45.204.0/22|45083|20|0|0
1.45.208.0/22|45083|20|0|0
1.46.0.0/16|24378|30|0|0
1.46.0.0/19|24378|24|0|0
1.46.0.0/21|24378|29|0|0
1.46.0.0/24|24378|1|0|0
1.46.1.0/24|24378|1|0|0
1.46.2.0/24|24378|1|0|0
1.46.3.0/24|24378|1|0|0
1.46.4.0/24|24378|1|0|0
1.46.5.0/24|24378|1|0|0
1.46.6.0/24|24378|1|0|0
1.46.7.0/24|24378|1|0|0
1.46.8.0/21|24378|29|0|0
1.46.8.0/24|24378|1|0|0
1.46.9.0/24|24378|1|0|0
1.46.10.0/24|24378|1|0|0
1.46.11.0/24|24378|1|0|0
1.46.12.0/24|24378|1|0|0
1.46.13.0/24|24378|1|0|0
1.46.14.0/24|24378|1|0|0
1.46.15.0/24|24378|1|0|0
1.46.28.0/22|24378|13|0|0
1.46.32.0/19|24378|24|0|0
1.46.32.0/21|24378|30|0|0
1.46.32.0/24|24378|1|0|0
1.46.33.0/24|24378|1|0|0
1.46.34.0/24|24378|1|0|0
1.46.35.0/24|24378|1|0|0
1.46.36.0/24|24378|1|0|0
1.46.37.0/24|24378|1|0|0
1.46.38.0/24|24378|1|0|0
1.46.39.0/24|24378|1|0|0
1.46.40.0/21|24378|30|0|0
1.46.40.0/24|24378|1|0|0
1.46.41.0/24|24378|1|0|0
1.46.42.0/24|24378|1|0|0
1.46.43.0/24|24378|1|0|0
1.46.44.0/24|24378|1|0|0
1.46.45.0/24|24378|1|0|0
1.46.46.0/24|24378|1|0|0
1.46.47.0/24|24378|1|0|0
1.46.64.0/19|24378|24|0|0
1.46.64.0/21|24378|29|0|0
1.46.64.0/24|24378|1|0|0
1.46.65.0/24|24378|1|0|0
1.46.66.0/24|24378|1|0|0
1.46.67.0/24|24378|1|0|0
1.46.68.0/24|24378|1|0|0
1.46.69.0/24|24378|1|0|0
1.46.70.0/24|24378|1|0|0
1.46.71.0/24|24378|1|0|0
1.46.72.0/21|24378|30|0|0
1.46.72.0/24|24378|1|0|0
1.46.73.0/24|24378|1|0|0
1.46.74.0/24|24378|1|0|0
1.46.75.0/24|24378|1|0|0
1.46.76.0/24|24378|1|0|0
1.46.77.0/24|24378|1|0|0
1.46.78.0/24|24378|1|0|0
1.46.79.0/24|24378|1|0|0
1.46.92.0/22|24378|13|0|0
1.46.96.0/19|24378|24|0|0
1.46.96.0/21|24378|30|0|0
1.46.96.0/24|24378|1|0|0
1.46.97.0/24|24378|1|0|0
1.46.98.0/24|24378|1|0|0
1.46.99.0/24|24378|1|0|0
1.46.100.0/24|24378|1|0|0
1.46.101.0/24|24378|1|0|0
1.46.102.0/24|24378|1|0|0
1.46.103.0/24|24378|1|0|0
1.46.104.0/21|24378|30|0|0
1.46.104.0/24|24378|1|0|0
1.46.105.0/24|24378|1|0|0
1.46.106.0/24|24378|1|0|0
1.46.107.0/24|24378|1|0|0
1.46.108.0/24|24378|1|0|0
1.46.109.0/24|24378|1|0|0
1.46.110.0/24|24378|1|0|0
1.46.111.0/24|24378|1|0|0
1.46.128.0/19|24378|24|0|0
1.46.128.0/21|24378|30|0|0
1.46.128.0/24|24378|1|0|0
1.46.129.0/24|24378|1|0|0
1.46.130.0/24|24378|1|0|0
1.46.131.0/24|24378|1|0|0
1.46.132.0/24|24378|1|0|0
1.46.133.0/24|24378|1|0|0
1.46.134.0/24|24378|1|0|0
1.46.135.0/24|24378|1|0|0
1.46.136.0/21|24378|30|0|0
1.46.136.0/24|24378|1|0|0
1.46.137.0/24|24378|1|0|0
1.46.138.0/24|24378|1|0|0
1.46.139.0/24|24378|1|0|0
1.46.140.0/24|24378|1|0|0
1.46.141.0/24|24378|1|0|0
1.46.142.0/24|24378|1|0|0
1.46.143.0/24|24378|1|0|0
1.46.156.0/22|24378|13|0|0
1.46.160.0/19|24378|24|0|0
1.46.160.0/21|24378|30|0|0
1.46.160.0/24|24378|1|0|0
1.46.161.0/24|24378|1|0|0
1.46.162.0/24|24378|1|0|0
1.46.163.0/24|24378|1|0|0
1.46.164.0/24|24378|1|0|0
1.46.165.0/24|24378|1|0|0
1.46.166.0/24|24378|1|0|0
1.46.167.0/24|24378|1|0|0
1.46.168.0/21|24378|30|0|0
1.46.168.0/24|24378|1|0|0
1.46.169.0/24|24378|1|0|0
1.46.170.0/24|24378|1|0|0
1.46.171.0/24|24378|1|0|0
1.46.172.0/24|24378|1|0|0
1.46.173.0/24|24378|1|0|0
1.46.174.0/24|24378|1|0|0
1.46.175.0/24|24378|1|0|0
1.46.192.0/19|24378|24|0|0
1.46.192.0/21|24378|30|0|0
1.46.192.0/24|24378|1|0|0
1.46.193.0/24|24378|1|0|0
1.46.194.0/24|24378|1|0|0
1.46.195.0/24|24378|1|0|0
1.46.196.0/24|24378|1|0|0
1.46.197.0/24|24378|1|0|0
1.46.198.0/24|24378|1|0|0
1.46.199.0/24|24378|1|0|0
1.46.200.0/21|24378|30|0|0
1.46.200.0/24|24378|1|0|0
1.46.201.0/24|24378|1|0|0
1.46.202.0/24|24378|1|0|0
1.46.203.0/24|24378|1|0|0
1.46.204.0/24|24378|1|0|0
1.46.205.0/24|24378|1|0|0
1.46.206.0/24|24378|1|0|0
1.46.207.0/24|24378|1|0|0
1.46.220.0/22|24378|13|0|0
1.46.224.0/19|24378|24|0|0
1.46.224.0/21|24378|30|0|0
